Date;DOY;Licor unit;Tree;Treat;Temp;VPD;CO2;WD;Obs;HHMMSS;FTime;EBal?;Photo;Cond;WUEi;Ci;Ci/10;VcmaxCi10;VcmaxCO2R10;Trmmol;VpdL;CTleaf;Area;BLC_1;StmRat;BLCond;Tair;Tleaf;TBlk;CO2R;CO2R/10;CO2S;H2OR;H2OS;RH_R;RH_S;Flow;PARi;PARo;Press;CsMch;HsMch;StableF;BLCslope;BLCoffst;f_parin;f_parout;alphaK;Status;fda;Trans;Tair_K;Twall_K;R(W/m2);Tl-Ta;SVTleaf;h2o_i;h20diff;CTair;SVTair;CndTotal;vp_kPa;VpdA;CndCO2;Ci_Pa;Ci/Ca;RHsfc;C2sfc;AHs/Cs;Photo385;Photo700
12.8.2014;224;green;4;HOT-L-AC-DRY;HOT;L;AC;DRY;57;12:46:09;9656.5;0;0.583846262;0.00715379;81.61355897;241.88;24.19;9.85;0.42;0.17;2.25;26.71;6;1.42;1;2.84;25.28;26.71;24.94;385.21;38.52;384.43;12.58;12.78;38.51;39.11;500.17;1201.08;0.53;99;-0.4;0.77;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.86;298.43;192.17;1.99;3.52;35.54;22.76;25.99;3.37;0.01;1.26;2.11;0;23.95;0.63;34.53;384.15;0;0.58;1.41
12.8.2014;224;red;5;HOT-L-AC-DRY;HOT;L;AC;DRY;74;11:34:29;9538;0;0.530622388;0.006726579;78.88443561;239.04;23.9;6;2.59;0.24;3.54;27;6;1.42;1;2.84;25.45;27;24.98;384.33;38.43;383.58;0.15;0.44;0.49;1.33;500.18;1199.85;4.33;99.24;-5.31;0.41;1;-0.22;2.74;1;0;0.16;111115;0.83;0;300.15;298.6;191.98;1.93;3.58;36.06;35.63;26.23;3.42;0.01;0.04;3.38;0;23.72;0.62;-0.38;383.33;0;0.53;1.74
12.8.2014;224;red;1;HOT-L-AC-WET;HOT;L;AC;WET;58;11:01:35;7564.5;0;16.18769308;0.218165358;74.19919106;223.82;22.38;62.4;34.1;5.45;2.62;25.36;6;1.42;1;2.84;25.4;25.36;24.98;384.62;38.46;362.83;-0.11;6.38;-0.33;19.46;500.18;1199.65;6.64;99.23;-4.48;0.45;0;-0.22;2.74;1;0;0.16;111115;0.83;0.01;298.51;298.55;191.94;-0.57;3.25;32.74;26.36;25.38;3.25;0.2;0.63;2.62;0.13;22.21;0.62;23.75;355.14;0.01;16.19;23.96
12.8.2014;224;blue;2;HOT-L-AC-WET;HOT;L;AC;WET;49;10:34:50;7633.5;0;13.65895194;0.149576326;91.31760557;207.17;20.72;52.7;52.7;2.49;1.69;25.19;6;1.42;1;2.84;25.35;25.19;24.97;385.37;38.54;367.86;12.41;15.35;37.88;46.88;499.53;1198.56;0.62;99.14;-7.2;0.29;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.34;298.5;191.77;0.99;3.22;32.44;17.09;25.27;3.23;0.14;1.52;1.71;0.09;20.54;0.56;48.72;361.37;0.02;13.66;20.82
12.8.2014;224;red;3;HOT-L-AC-WET;HOT;L;AC;WET;50;10:42:02;6391.5;0;11.10547187;0.130744528;84.94024216;215.05;21.51;56;28.9;3.78;2.94;26.03;6;1.42;1;2.84;25.39;26.03;24.98;385.39;38.54;370.39;-0.12;4.4;-0.35;13.41;500.2;1199.72;6.34;99.23;-4.8;0.44;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.18;298.54;191.96;0.21;3.38;34.06;29.66;25.71;3.32;0.12;0.44;2.88;0.08;21.34;0.58;15.11;365.11;0;11.11;18.7
12.8.2014;224;green;4;HOT-L-AC-WET;HOT;L;AC;WET;49;12:27:49;8556.5;0;10.02268149;0.106686614;93.94507065;207.06;20.71;51.5;26.9;2.21;2.08;26.29;6;1.42;1;2.84;25.26;26.29;24.94;385.12;38.51;372.11;11.1;13.71;34.08;42.02;500.18;1200.58;5.68;99.01;-0.24;0.74;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.44;298.41;192.09;0.98;3.43;34.67;20.96;25.78;3.33;0.1;1.36;1.97;0.06;20.5;0.56;40.29;367.35;0.01;10.02;18.15
12.8.2014;224;blue;5;HOT-L-AC-WET;HOT;L;AC;WET;57;10:53:33;8756;0;5.79979782;0.048423538;119.7722855;175.07;17.51;30.8;11.8;0.91;1.86;25.22;6;1.42;1;2.84;25.39;25.22;24.97;385.36;38.54;377.98;12.66;13.75;38.57;41.87;499.53;1200.35;5.52;99.14;-7.69;0.37;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.37;298.54;192.06;1.82;3.22;32.49;18.75;25.31;3.24;0.05;1.36;1.88;0.03;17.36;0.46;41.93;375.22;0.01;5.8;8.72
12.8.2014;224;red;2;HOT-H-EC-DRY;HOT;H;EC;DRY;97;12:25:40;12609;0;0.329995684;0.003839988;85.93664459;529.37;52.94;2.12;1.06;0.13;3.22;26.34;6;1.42;1;2.84;25.33;26.34;24.98;699.99;70;699.49;2.12;2.27;6.52;6.96;500.22;1200.91;3.71;99.26;-13.5;0.42;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.49;298.48;192.15;2.07;3.44;34.69;32.41;25.83;3.34;0;0.23;3.12;0;52.55;0.76;4.92;699.33;0;-0.01;0.33
12.8.2014;224;green;3;HOT-H-EC-DRY;HOT;H;EC;DRY;79;13:45:08;13195;0;1.560213866;0.007672907;203.340646;357.29;35.73;-15.9;1.59;0.14;1.73;26.15;6;1.42;1;2.84;25.19;26.15;24.94;700.53;70.05;698.54;16.71;16.88;51.48;51.98;500.19;1200.82;4.03;99.04;-3.48;0.84;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.3;298.34;192.13;2.07;3.4;34.37;17.49;25.67;3.31;0.01;1.67;1.64;0;35.39;0.51;47.91;697.8;0;0.89;1.56
12.8.2014;224;green;5;HOT-H-EC-DRY;HOT;H;EC;DRY;65;13:09:50;11077.5;0;4.237034334;0.013944692;303.8456736;191.22;19.12;5.58;4.6;0.3;2.06;26.68;6;1.42;1;2.84;25.3;26.68;24.94;699.83;69.98;694.5;14.36;14.71;43.92;44.98;500.19;1199.64;5.87;99.01;-3.73;0.81;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.83;298.45;191.94;1.93;3.51;35.48;20.77;25.99;3.37;0.01;1.46;1.92;0.01;18.93;0.28;40.25;692.49;0;1.72;4.24
12.8.2014;224;blue;6;HOT-H-EC-DRY;HOT;H;EC;DRY;80;11:46:13;11916;0;1.13459063;0.007315262;155.0991106;432.49;43.25;3.83;1.87;0.14;1.82;25.14;6;1.42;1;2.84;25.42;25.14;24.96;699.67;69.97;698.19;13.8;13.97;42;42.48;499.57;1199.44;4.42;99.16;-16.05;0.39;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.29;298.57;191.91;2.24;3.21;32.33;18.36;25.28;3.23;0.01;1.38;1.85;0;42.88;0.62;42;697.65;0;0.45;1.13
12.8.2014;224;green;1;HOT-H-EC-WET;HOT;H;EC;WET;72;13:27:38;12145.5;0;16.8474391;0.072197699;233.3514687;282.57;28.26;47.5;20.3;1.28;1.75;26.41;6;1.42;1;2.84;25.29;26.41;24.94;699.22;69.92;677.97;15.71;17.22;48.17;52.71;500.2;1200.26;5.85;99.03;-2.81;0.83;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.56;298.44;192.04;1.45;3.46;34.91;17.69;25.85;3.34;0.07;1.71;1.64;0.04;27.98;0.42;49.26;669.96;0.01;7.49;16.85
12.8.2014;224;red;2;HOT-H-EC-WET;HOT;H;EC;WET;82;11:52:08;10597.5;0;11.34887054;0.045229205;250.9190807;252.4;25.24;44.7;15.3;1.51;3.31;26.66;6;1.42;1;2.84;25.45;26.66;24.98;699.65;69.96;684.79;0.16;1.98;0.49;6.01;500.18;1199.42;6.56;99.24;-12.72;0.41;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.81;298.6;191.91;1.31;3.51;35.36;33.38;26.06;3.39;0.04;0.2;3.19;0.03;25.05;0.37;5.3;679.39;0;5;11.35
12.8.2014;224;blue;3;HOT-H-EC-WET;HOT;H;EC;WET;87;12:01:44;12847;0;11.82223191;0.049205093;240.2643952;280.98;28.1;29.8;13.2;0.86;1.72;25.17;6;1.42;1;2.84;25.29;25.17;24.97;699.72;69.97;684.81;14;15.02;42.92;46.04;499.54;1199.88;1.79;99.18;-15.75;0.35;0;-0.22;2.74;1;0;0.16;111115;0.83;0;298.32;298.44;191.98;1.84;3.21;32.38;17.36;25.23;3.22;0.05;1.49;1.73;0.03;27.87;0.41;46.02;679.19;0.01;4.66;11.82
12.8.2014;224;red;4;HOT-H-EC-WET;HOT;H;EC;WET;89;12:06:13;11442.5;0;15.56369808;0.068986576;225.6047333;286.55;28.65;54.7;20.2;2.12;3.07;26.07;6;1.42;1;2.84;25.34;26.07;24.98;699.67;69.97;679.27;0.69;3.23;2.13;9.89;500.19;1198.79;6.52;99.27;-12.72;0.42;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.22;298.49;191.81;1.06;3.39;34.13;30.9;25.7;3.32;0.07;0.32;2.99;0.04;28.44;0.42;9.93;671.87;0;6.78;15.56
12.8.2014;224;blue;6;HOT-H-EC-WET;HOT;H;EC;WET;73;11:31:07;11010.5;0;7.06075986;0.032285925;218.6946745;322.48;32.25;16.7;8.54;0.6;1.81;25.13;6;1.42;1;2.84;25.4;25.13;24.97;699.9;69.99;690.93;13.35;14.06;40.64;42.8;499.5;1200.25;4.61;99.15;-15.37;0.39;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.28;298.55;192.04;2;3.2;32.31;18.25;25.26;3.23;0.03;1.39;1.84;0.02;31.98;0.47;42.81;687.57;0;2.96;7.06
12.8.2014;224;blue;3;HOT-L-EC-DRY;HOT;L;EC;DRY;108;12:48:14;15637;0;0.995115472;0.005478;181.6567127;391.93;39.19;7.14;1.97;0.1;1.75;25.09;6;1.42;1;2.84;25.32;25.09;24.97;700.07;70.01;698.8;14.52;14.64;44.42;44.76;499.57;1198.63;3.65;99.11;-16.22;0.37;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.24;298.47;191.78;2.25;3.2;32.26;17.62;25.21;3.22;0.01;1.45;1.77;0;38.84;0.56;44.18;698.32;0;0.43;1
12.8.2014;224;blue;4;HOT-L-EC-DRY;HOT;L;EC;DRY;101;12:34:33;14816.5;0;1.859732114;0.011626322;159.9587655;425.14;42.51;5.28;2.71;0.2;1.69;24.77;6;1.42;1;2.84;25.32;24.77;24.97;700.03;70;697.63;14.35;14.59;43.9;44.61;499.55;1199.67;3.56;99.13;-16.34;0.37;1;-0.22;2.74;1;0;0.16;111115;0.83;0;297.92;298.47;191.95;2.24;3.14;31.63;17.04;25.04;3.19;0.01;1.45;1.74;0.01;42.15;0.61;45.06;696.75;0;0.85;1.86
12.8.2014;224;green;5;HOT-L-EC-DRY;HOT;L;EC;DRY;86;14:03:04;14271.5;0;1.933359828;0.005199527;371.8337895;90.22;9.02;-6.64;1.56;0.09;1.72;26.53;6;1.42;1;2.84;25.19;26.53;24.94;699.69;69.97;697.29;17.73;17.84;54.62;54.96;500.18;1200.75;6.21;99.03;-3.29;0.83;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.68;298.34;192.12;2.04;3.48;35.16;17.32;25.86;3.35;0.01;1.77;1.58;0;8.93;0.13;49.49;696.37;0;0.76;1.93
12.8.2014;224;green;6;HOT-L-EC-DRY;HOT;L;EC;DRY;93;14:20:56;15343.5;0;1.481033258;0.003307191;447.8221119;-27.78;-2.78;0.27;-0.01;0.05;1.57;26.35;6;1.42;1;2.84;25.17;26.35;24.94;700;70;698.18;18.89;18.95;58.21;58.4;500.21;1200.14;6.08;98.99;-2.9;0.85;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.5;298.32;192.02;2.08;3.44;34.8;15.84;25.76;3.33;0;1.88;1.45;0;-2.75;-0.04;53.27;697.47;0;0.32;1.48
12.8.2014;224;blue;2;HOT-L-EC-WET;HOT;L;EC;WET;94;12:19:52;13935.5;0;15.37848324;0.066591519;230.9375649;290.35;29.04;43.9;20;1.13;1.68;25.19;6;1.42;1;2.84;25.31;25.19;24.97;700.13;70.01;680.73;14.11;15.45;43.19;47.29;499.53;1200.4;4.47;99.17;-15.8;0.34;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.34;298.46;192.06;1.7;3.21;32.42;16.97;25.25;3.23;0.07;1.53;1.7;0.04;28.79;0.43;47.59;673.42;0.01;7.41;15.38
12.8.2014;224;green;3;HOT-L-EC-WET;HOT;L;EC;WET;100;14:38:16;16383;0;20.90582145;0.100948226;207.0944907;320.6;32.06;57.6;30.1;1.29;1.27;26.07;6;1.42;1;2.84;25.16;26.07;24.94;698.6;69.86;672.48;19.89;21.4;61.41;65.96;500.21;1199.97;5.44;98.94;-1.98;0.85;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.22;298.31;192;1.48;3.39;34.24;12.84;25.61;3.3;0.1;2.12;1.18;0.06;31.72;0.48;62.75;662.54;0.02;11.72;20.91
12.8.2014;224;red;4;HOT-L-EC-WET;HOT;L;EC;WET;118;13:12:24;15413.5;0;9.516158657;0.03292508;289.0246176;200.96;20.1;47;12;0.91;2.73;26.05;6;1.42;1;2.84;25.28;26.05;24.98;700.11;70.01;687.94;5.51;6.6;16.91;20.26;500.22;1200.73;4.77;99.16;-12.96;0.48;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.2;298.43;192.12;1.69;3.38;34.13;27.53;25.67;3.31;0.03;0.65;2.65;0.02;19.93;0.29;18.61;683.42;0;4.07;9.52
12.8.2014;224;red;5;HOT-L-EC-WET;HOT;L;EC;WET;104;12:39:33;13442;0;10.48578564;0.038511424;272.2772765;223.78;22.38;46.5;15.3;1.17;2.99;26.35;6;1.42;1;2.84;25.31;26.35;24.98;700.37;70.04;686.83;3.19;4.58;9.76;14.04;500.21;1200.52;0.87;99.23;-12.81;0.44;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.5;298.46;192.08;1.52;3.45;34.72;30.14;25.83;3.34;0.04;0.45;2.89;0.02;22.21;0.33;12.64;681.85;0;5.14;10.49
12.8.2014;224;red;6;HOT-L-EC-WET;HOT;L;EC;WET;111;12:55:38;14407;0;11.10183786;0.03863384;287.3604555;199.64;19.96;57.7;13.1;1.11;2.84;26.16;6;1.42;1;2.84;25.28;26.16;24.98;699.63;69.96;685.4;4.39;5.71;13.46;17.54;500.22;1198.69;3.24;99.2;-12.83;0.47;0;-0.22;2.74;1;0;0.16;111115;0.83;0;299.31;298.43;191.79;1.57;3.41;34.33;28.61;25.72;3.32;0.04;0.57;2.75;0.02;19.8;0.29;16.08;680.12;0;4.45;11.1
19.8.2014;231;black;1;C-M-AC_DRY;C;M;C;DRY;25;10:06:05;3393.5;0;2.906207191;0.019483284;149.1641343;133.02;13.3;;;0.38;1.88;26.26;6;1.42;1;2.84;24.76;26.26;24.96;384.76;38.48;381.09;15.25;15.7;48.05;49.42;499.72;1200.5;2.92;98.71;1.4;-0.05;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.41;297.91;192.08;1.87;3.43;34.71;19.01;25.51;3.28;0.02;1.55;1.73;0.01;13.13;0.35;44.19;379.71;0;2.91;5.36
19.8.2014;231;red;2;C-M-AC_DRY;C;M;C;DRY;25;10:16:05;3781;0;2.595611903;0.016131931;160.8990209;115.2;11.52;;;0.33;1.96;26.01;6;1.42;1;2.84;25.1;26.01;24.99;385.21;38.52;381.95;13.95;14.33;43.16;44.35;500.24;1199.7;5.02;99.01;-5.86;0.2;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.16;298.25;191.95;1.98;3.38;34.11;19.78;25.56;3.29;0.02;1.42;1.87;0.01;11.41;0.3;40.91;380.71;0;2.6;5.24
19.8.2014;231;red;3;C-M-AC_DRY;C;M;C;DRY;9;9:38:48;1543.5;0;1.183717069;0.011260715;105.1191748;205.5;20.55;;;0.22;1.93;25.8;6;1.42;1;2.84;25.04;25.8;24.99;385.22;38.52;383.69;13.88;14.15;43.09;43.92;500.24;1199.23;2.05;98.95;-5.65;0.22;0;-0.22;2.74;1;0;0.16;111115;0.83;0;298.95;298.19;191.88;2.05;3.33;33.7;19.55;25.42;3.26;0.01;1.4;1.86;0.01;20.33;0.54;40.79;383.13;0;1.18;2.34
19.8.2014;231;black;4;C-M-AC_DRY;C;M;C;DRY;9;9:32:06;1354;0;1.828975892;0.017221233;106.2047004;203.34;20.33;;;0.33;1.83;25.91;6;1.42;1;2.84;24.71;25.91;24.97;385.4;38.54;383.05;15.1;15.48;47.71;48.89;499.73;1200.74;3.92;98.66;1.24;-0.05;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.06;297.86;192.12;1.94;3.36;34.01;18.53;25.31;3.24;0.02;1.53;1.71;0.01;20.06;0.53;44.48;382.19;0;1.83;3.89
19.8.2014;231;blue;5;C-M-AC_DRY;C;M;C;DRY;25;10:09:43;4148;0;1.301932544;0.021397388;60.8453959;276.24;27.62;;;0.37;1.66;25.69;6;1.42;1;2.84;25.1;25.69;24.97;385.02;38.5;383.28;16.28;16.71;50.33;51.66;499.53;1200.48;5.84;98.93;-3.2;0.49;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.84;298.25;192.08;2;3.31;33.48;16.77;25.4;3.26;0.02;1.65;1.6;0.01;27.33;0.72;49;382.67;0;1.3;3.07
19.8.2014;231;red;6;C-M-AC_DRY;C;M;C;DRY;17;9:57:57;2693;0;2.635222153;0.018790382;140.2431389;147.85;14.79;;;0.36;1.88;25.62;6;1.42;1;2.84;25.07;25.62;24.99;385.08;38.51;381.75;13.91;14.34;43.11;44.44;500.23;1198.59;3.17;98.95;-5.69;0.21;0;-0.22;2.74;1;0;0.16;111115;0.83;0;298.77;298.22;191.77;2.01;3.3;33.34;19.01;25.34;3.25;0.02;1.42;1.83;0.01;14.63;0.39;41.99;380.5;0;2.64;5.43
19.8.2014;231;blue;1;C-M-AC_WET;C;M;C;WET;17;9:52:49;3134;0;18.77924235;0.499759771;37.57653865;286.14;28.61;;;4.26;0.97;24.47;6;1.42;1;2.84;25.02;24.47;24.97;384.8;38.48;360.4;16.36;21.38;50.83;66.4;499.56;1199.71;4.91;98.89;-2.64;0.3;1;-0.22;2.74;1;0;0.16;111115;0.83;0;297.62;298.17;191.95;0.12;3.08;31.15;9.77;24.74;3.13;0.42;2.11;1.02;0.27;28.3;0.79;72.6;351.47;0.04;18.78;28.83
19.8.2014;231;black;2;C-M-AC_WET;C;M;C;WET;17;9:49:42;2410.5;0;14.78072125;0.302939048;48.79107315;274;27.4;;;3.43;1.2;24.63;6;1.42;1;2.84;24.73;24.63;24.96;384.77;38.48;365.52;15.29;19.33;48.42;60.94;499.74;1199.92;3.66;98.66;1.35;-0.15;1;-0.22;2.74;1;0;0.16;111115;0.83;0;297.78;297.88;191.99;0.5;3.11;31.54;12.21;24.68;3.12;0.27;1.91;1.21;0.17;27.03;0.75;64.11;358.49;0.03;14.78;24.13
19.8.2014;231;black;3;C-M-AC_WET;C;M;C;WET;1;9:14:35;303.5;0;17.10003645;0.376306454;45.4417836;275.95;27.59;;;4.02;1.16;24.51;6;1.42;1;2.84;24.7;24.51;24.97;385.26;38.53;362.98;14.78;19.51;46.71;61.66;499.72;1198.75;3.74;98.67;1.44;-0.18;1;-0.22;2.74;1;0;0.16;111115;0.83;0;297.66;297.85;191.8;0.2;3.09;31.3;11.79;24.6;3.11;0.33;1.93;1.18;0.21;27.23;0.76;65.89;354.85;0.03;17.1;25.59
19.8.2014;231;blue;4;C-M-AC_WET;C;M;C;WET;1;9:14:36;840.5;0;7.019364879;0.065378449;107.3651178;193.61;19.36;;;1.03;1.56;25.38;6;1.42;1;2.84;25.07;25.38;24.97;385;38.5;376.11;15.95;17.16;49.4;53.17;499.58;1199.88;4.71;98.89;-3.34;0.45;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.53;298.22;191.98;1.69;3.25;32.89;15.73;25.23;3.22;0.06;1.7;1.53;0.04;19.15;0.51;52.06;372.77;0.01;7.02;12.77
19.8.2014;231;red;5;C-M-AC_WET;C;M;C;WET;1;9:20:21;437;0;19.10989767;0.256382458;74.53668172;224.72;22.47;;;3.38;1.39;24.76;6;1.42;1;2.84;24.97;24.76;24.99;384.21;38.42;359.83;13.7;17.67;42.72;55.12;500.25;1199.25;4.39;98.97;-4.83;0.14;0;-0.22;2.74;1;0;0.16;111115;0.83;0;297.91;298.12;191.88;0.54;3.13;31.68;14;24.86;3.15;0.24;1.75;1.4;0.15;22.24;0.62;58.43;350.75;0.03;19.11;30.39
19.8.2014;231;blue;6;C-M-AC_WET;C;M;C;WET;9;9:35:13;2077.5;0;15.61890641;0.446396377;34.9888736;296.04;29.6;;;3.96;0.99;24.42;6;1.42;1;2.84;24.99;24.42;24.97;385.38;38.54;364.88;16.4;21.06;51.04;65.54;499.58;1199.71;4.66;98.89;-3.24;0.33;1;-0.22;2.74;1;0;0.16;111115;0.83;0;297.57;298.14;191.95;0.28;3.07;31.06;10;24.7;3.12;0.39;2.08;1.04;0.25;29.28;0.81;71.43;357.46;0.03;15.62;24.47
19.8.2014;231;black;1;HOT-H-AC-DRY;HOT;H;AC;DRY;57;11:13:08;7416.5;0;0.241772753;0.003049358;79.28644423;247.37;24.74;;;0.06;1.89;26.25;6;1.42;1;2.84;24.89;26.25;24.96;384.58;38.46;384.26;15.49;15.56;48.43;48.64;499.71;1199.5;3.89;98.71;1.62;-0.04;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.4;298.04;191.92;2.05;3.42;34.69;19.13;25.57;3.29;0;1.54;1.75;0;24.42;0.64;43.5;384.15;0;0.24;0.91
19.8.2014;231;blue;2;HOT-H-AC-DRY;HOT;H;AC;DRY;57;11:15:32;8097;0;0.293114717;0.004045317;72.45778687;259.27;25.93;;;0.07;1.75;25.92;6;1.42;1;2.84;25.24;25.92;24.97;385.05;38.51;384.67;16.21;16.29;49.72;49.99;499.54;1199.29;5.83;98.93;-3.29;0.51;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.07;298.39;191.89;2.14;3.36;33.95;17.66;25.58;3.29;0;1.61;1.68;0;25.65;0.67;46.73;384.53;0;0.29;0.65
19.8.2014;231;red;3;HOT-H-AC-DRY;HOT;H;AC;DRY;33;10:33:54;4849.5;0;0.308517875;0.003301866;93.43743053;224.91;22.49;;;0.07;2.03;26.32;6;1.42;1;2.84;25.17;26.32;24.98;385.23;38.52;384.83;14.1;14.19;43.49;43.73;500.24;1198.63;3.12;99.04;-6.24;0.2;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.47;298.32;191.78;2.08;3.44;34.73;20.54;25.75;3.32;0;1.4;1.92;0;22.27;0.58;39.44;384.68;0;0.31;0.85
19.8.2014;231;black;4;HOT-H-AC-DRY;HOT;H;AC;DRY;49;10:57:28;6476;0;1.353686319;0.008885665;152.3449645;131.38;13.14;;;0.17;1.85;26.07;6;1.42;1;2.84;24.88;26.07;24.96;385.39;38.54;383.68;15.42;15.62;48.24;48.85;499.67;1200.49;4.05;98.73;1.47;-0.04;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.22;298.03;192.08;2.02;3.39;34.31;18.7;25.47;3.27;0.01;1.54;1.73;0.01;12.97;0.34;44.29;383.04;0;1.35;2.93
19.8.2014;231;black;5;HOT-H-AC-DRY;HOT;H;AC;DRY;41;10:41:29;5517.5;0;0.732484936;0.006399518;114.4593915;191.61;19.16;;;0.12;1.88;26.11;6;1.42;1;2.84;24.85;26.11;24.97;385.01;38.5;384.07;15.26;15.41;47.81;48.26;499.69;1199.27;3.83;98.73;1.42;-0.03;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.26;298;191.88;2.03;3.4;34.4;18.99;25.48;3.27;0.01;1.52;1.75;0;18.92;0.5;43.5;383.72;0;0.73;1.8
19.8.2014;231;red;6;HOT-H-AC-DRY;HOT;H;AC;DRY;57;11:35:54;8569.5;0;-0.02567913;0.003425369;-7.496748525;384.17;38.42;;;0.07;2;26.23;6;1.42;1;2.84;25.22;26.23;24.98;384.9;38.49;384.89;14.27;14.35;43.87;44.12;500.23;1200.72;5.05;99.02;-5.89;0.23;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.38;298.37;192.11;2.1;3.42;34.54;20.19;25.72;3.32;0;1.42;1.9;0;38.04;1;40.15;384.91;0;-0.03;0.46
19.8.2014;231;blue;1;HOT-H-AC-WET;HOT;H;AC;WET;49;10:59:12;7117;0;1.274243959;0.008965124;142.133445;147.46;14.75;;;0.16;1.74;25.95;6;1.42;1;2.84;25.22;25.95;24.97;384.73;38.47;383.12;16.28;16.47;50.02;50.58;499.57;1200.25;5.99;98.94;-3.12;0.48;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.1;298.37;192.04;2.09;3.36;34.01;17.54;25.59;3.29;0.01;1.63;1.66;0.01;14.59;0.38;47.27;382.52;0;1.27;2.97
19.8.2014;231;red;2;HOT-H-AC-WET;HOT;H;AC;WET;49;11:14:02;7257.5;0;0.889475674;0.00541133;164.3728388;111.99;11.2;;;0.11;1.98;26.14;6;1.42;1;2.84;25.22;26.14;24.98;384.65;38.46;383.53;14.27;14.4;43.85;44.24;500.24;1200.14;2.77;99.02;-6.18;0.2;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.29;298.37;192.02;2.09;3.4;34.36;19.96;25.68;3.31;0.01;1.43;1.89;0;11.09;0.29;40.56;383.11;0;0.89;2.1
19.8.2014;231;red;3;HOT-H-AC-WET;HOT;H;AC;WET;41;10:52:26;5961.5;0;0.910369124;0.005767313;157.8497862;122.81;12.28;;;0.12;1.99;26.12;6;1.42;1;2.84;25.16;26.12;24.98;385.32;38.53;384.18;14.04;14.18;43.33;43.75;500.23;1199.76;4.29;99.03;-6.18;0.2;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.27;298.31;191.96;2.08;3.4;34.32;20.15;25.64;3.3;0.01;1.4;1.9;0;12.16;0.32;39.97;383.74;0;0.91;2.46
19.8.2014;231;blue;4;HOT-H-AC-WET;HOT;H;AC;WET;41;10:43:30;6174.5;0;0.588421407;0.009818073;59.93247422;278.07;27.81;;;0.17;1.72;25.87;6;1.42;1;2.84;25.19;25.87;24.97;384.48;38.45;383.69;16.23;16.44;49.97;50.58;499.55;1199.15;6.07;98.94;-3.05;0.47;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.02;298.34;191.86;2.09;3.35;33.84;17.4;25.53;3.28;0.01;1.63;1.65;0.01;27.51;0.72;47.43;383.41;0;0.59;2.21
19.8.2014;231;blue;5;HOT-H-AC-WET;HOT;H;AC;WET;33;10:27:30;5214.5;0;0.280560493;0.00610678;45.94245953;301.36;30.14;;;0.11;1.71;25.83;6;1.42;1;2.84;25.17;25.83;24.97;385.14;38.51;384.75;16.32;16.44;50.28;50.66;499.59;1200.09;6.14;98.95;-2.99;0.49;1;-0.22;2.74;1;0;0.16;111115;0.83;0;298.98;298.32;192.01;2.13;3.34;33.76;17.32;25.5;3.28;0.01;1.63;1.65;0;29.82;0.78;47.5;384.62;0;0.28;1.65
19.8.2014;231;black;6;HOT-H-AC-WET;HOT;H;AC;WET;33;10:24:40;4508;0;2.611361524;0.018614642;140.2853476;148.01;14.8;;;0.35;1.82;26.02;6;1.42;1;2.84;24.85;26.02;24.96;385.03;38.5;381.73;15.38;15.8;48.24;49.5;499.72;1200.7;4.77;98.74;1.49;-0.04;1;-0.22;2.74;1;0;0.16;111115;0.83;0;299.17;298;192.11;1.93;3.38;34.22;18.42;25.44;3.26;0.02;1.56;1.7;0.01;14.61;0.39;45.14;380.49;0;2.61;5.05
